time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
9855.034880	5.716961	2.021507	2.828070	110
9855.034880	5.716961	2.021507	2.828070	111
9856.087784	6.320066	1.991921	3.172850	112
9857.159829	5.162121	1.967155	2.624156	113
9858.193882	5.871055	2.018113	2.909181	114
9859.278065	5.729955	1.980168	2.893671	115
9860.303526	5.928392	1.999598	2.964792	116
9862.424747	5.851854	2.023372	2.892129	117
9862.424747	5.851854	2.023372	2.892129	118
9863.493935	6.078947	2.022557	3.005575	119
9864.552690	5.473865	2.002985	2.732854	120
9865.602782	6.176245	1.991944	3.100611	121
9866.665670	5.722131	1.951273	2.932512	122
9867.712370	5.804018	1.954228	2.969980	123
9868.781409	5.687204	2.001146	2.841973	124
9869.823031	6.102434	1.951158	3.127596	125
9870.899253	5.882089	1.995683	2.947407	126
9871.936669	5.986864	2.020153	2.963570	127
9873.012259	5.950810	1.999269	2.976494	128
9874.050097	6.436121	2.014829	3.194376	129
9875.133728	5.783463	2.017189	2.867090	130
9876.165211	5.955170	1.952111	3.050631	131
9877.237164	5.954591	2.017840	2.950973	132
9878.281338	6.249287	1.938284	3.224134	133
9879.348732	5.906038	2.021336	2.921849	134
9880.398257	6.031772	1.999027	3.017354	135
9881.456622	6.042172	2.016380	2.996546	136
9882.517051	6.189965	1.912207	3.237080	137
9883.563681	5.778050	1.949606	2.963702	138
9884.636257	6.365064	2.009915	3.166833	139
9885.679893	6.244699	2.015747	3.097958	140
9886.753416	5.983491	2.017208	2.966225	141
9888.868231	6.000525	2.015660	2.976953	142
9888.868231	6.000525	2.015660	2.976953	143
9889.903154	6.466967	2.016116	3.207636	144
9890.972840	6.008874	2.026530	2.965106	145
9892.022684	6.396554	1.950657	3.279180	146
9893.081081	5.875535	1.998504	2.939966	147
9894.144128	6.581000	2.025663	3.248813	148
9895.186834	6.140401	2.000432	3.069537	149
9896.262715	6.235600	2.009291	3.103383	150
9897.301891	6.593457	2.006847	3.285480	151
9898.375142	5.955074	1.934362	3.078573	152
9899.428109	6.494122	2.005272	3.238524	153
9900.482586	6.155985	2.000594	3.077079	154
9901.538530	6.345945	2.019407	3.142480	155
9902.591523	6.295868	2.013324	3.127102	156
9903.657831	6.657067	2.014624	3.304372	157
9904.700454	6.162879	2.014541	3.059197	158
9905.773798	6.819220	2.024123	3.368976	159
9906.811530	6.180407	1.951849	3.166438	160
9907.889052	6.441930	2.015150	3.196750	161
9908.923905	6.777602	2.012438	3.367857	162
9910.005154	6.278656	2.008353	3.126271	163
9911.038487	6.600284	2.002706	3.295682	164
9912.117426	6.327583	1.954817	3.236918	165
9913.152392	6.418882	2.015114	3.185369	166
9914.229834	6.523478	1.972227	3.307672	167
9915.269730	6.448191	2.008218	3.210902	168
9916.340846	6.713968	1.974510	3.400321	169
9917.388577	6.495864	2.021011	3.214166	170
9918.447512	6.646589	1.967181	3.378737	171
9919.506802	6.410558	1.965983	3.260740	172
9920.555950	6.692873	1.974757	3.389214	173
9921.626264	6.466010	2.012237	3.213344	174
9922.672987	6.709909	2.030583	3.304425	175
9923.743724	6.431882	1.975552	3.255739	176
9924.782256	6.703205	2.014553	3.327390	177
9925.853212	6.789838	2.001356	3.392619	178
9926.899255	6.455853	1.948841	3.312663	179
9927.959625	6.781097	1.982022	3.421304	180
9929.019911	6.369220	1.945815	3.273291	181
9930.068891	7.100452	2.013450	3.526511	182
9931.141143	6.485334	2.018018	3.213715	183
9932.176542	6.954576	2.004613	3.469285	184
9933.258294	6.595003	1.994122	3.307222	185
9934.289242	7.002358	1.986016	3.525832	186
9935.373578	6.638600	1.957460	3.391436	187
9936.403971	6.979185	2.017368	3.459549	188
9937.484451	7.017487	2.010909	3.489710	189
9938.521986	6.797308	1.960978	3.466284	190
9939.594312	7.027438	2.016676	3.484664	191
9940.638292	6.914824	1.977690	3.496415	192
9941.702264	6.966148	2.013290	3.460082	193
9942.755925	6.835277	2.016395	3.389851	194
9943.816749	7.091701	2.013578	3.521940	195
9944.871225	6.503116	1.961369	3.315601	196
9945.929105	7.246315	2.012170	3.601243	197
9946.987487	6.782272	1.985429	3.416023	198
9948.041854	7.255338	2.003493	3.621345	199
9949.099766	6.858524	2.016683	3.400894	200
9950.156347	7.038208	2.008348	3.504477	201
9951.213279	6.998798	2.012367	3.477895	202
9952.273139	7.106642	2.013498	3.529501	203
9953.323472	6.767371	1.935654	3.496167	204
9954.389513	7.178551	1.983225	3.619636	205
9955.435623	7.127067	2.023771	3.521677	206
9956.506824	7.110506	1.977269	3.596124	207
9957.542830	6.855824	1.984947	3.453907	208
9958.623309	6.995334	2.005099	3.488772	209
9959.657562	7.289628	1.999785	3.645206	210
9960.738405	7.045462	2.021788	3.484767	211
9961.771044	7.503776	2.004959	3.742608	212
9962.852197	7.003194	2.019198	3.468305	213
9963.887342	7.401489	2.015797	3.671743	214
9964.959649	6.996635	1.992492	3.511500	215
9966.006170	7.284517	1.977000	3.684632	216
9967.068848	6.775391	1.955261	3.465211	217
9968.125938	7.344789	1.976727	3.715632	218
9969.177072	7.141794	2.021323	3.533228	219
9970.244026	7.482216	2.013065	3.716828	220
9971.285938	7.305923	2.016114	3.623765	221
9972.360670	7.275943	2.029206	3.585610	222
9973.401279	7.483431	2.022794	3.699552	223
9974.474948	6.900237	1.947722	3.542722	224
9975.516010	7.548020	2.021502	3.733868	225
9976.585456	7.147820	1.995252	3.582414	226
9977.634452	7.511105	1.971843	3.809181	227
9978.696117	7.259202	2.014606	3.603287	228
9979.751150	7.404223	1.950545	3.795976	229
9980.805301	7.165834	2.013536	3.558831	230
9981.867884	7.468354	1.992687	3.747881	231
9982.919599	7.360568	2.019725	3.644342	232
9983.983875	7.268952	1.951571	3.724668	233
9985.030731	7.406789	2.014788	3.676213	234
9986.099058	7.635030	2.027144	3.766398	235
9987.145602	7.528657	2.024368	3.719017	236
9988.211438	7.769654	2.023915	3.838924	237
9989.261203	7.289385	2.001671	3.641651	238
9990.322789	7.559433	1.972248	3.832902	239
9991.378452	7.450918	2.030101	3.670220	240
9992.434725	7.767180	2.024710	3.836194	241
9993.495274	7.295577	2.002235	3.643716	242
9994.543162	7.430736	1.931964	3.846208	243
9995.611210	7.360161	2.011701	3.658676	244
9996.656003	7.860192	2.008780	3.912919	245
9997.729730	7.446337	1.985408	3.750532	246
9998.768420	7.648396	1.999181	3.825766	247
9999.842614	7.673115	2.013888	3.810100	248
10000.884052	7.677044	2.023197	3.794511	249
10001.954125	7.680613	2.006730	3.827427	250
10003.001396	7.629561	2.013854	3.788538	251
10004.062855	7.770767	2.004002	3.877625	252
10005.119692	7.595280	2.017155	3.765343	253
10006.171600	8.044297	2.026840	3.968886	254
10007.238876	7.433220	2.001407	3.713997	255
10008.281395	7.740509	1.992628	3.884572	0
10009.357045	7.479821	2.018277	3.706043	1
10010.393103	8.011226	2.021498	3.963015	2
10011.474400	7.683640	1.996568	3.848424	3
10012.507066	8.025538	2.004072	4.004615	4
10013.588072	7.535430	2.020484	3.729517	5
10014.620134	7.929004	1.984620	3.995224	6
10015.701919	7.611063	1.990276	3.824124	7
10016.735657	7.964925	2.014504	3.953789	8
10017.814234	7.962781	2.006062	3.969361	9
10018.850250	7.775500	1.981553	3.923942	10
10019.927504	7.954455	1.931202	4.118913	11
10020.966146	7.628655	2.007707	3.799685	12
10022.039617	7.745648	1.977547	3.916795	13
10023.089455	7.780363	2.013420	3.864253	14
10024.153682	8.052043	2.013519	3.998991	15
10025.195164	8.094074	2.013354	4.020195	16
10026.267989	8.078596	2.013997	4.011227	17
10027.308853	7.958728	2.003764	3.971890	18
10028.382022	8.010590	2.011754	3.981893	19
10029.420706	7.953289	2.024189	3.929124	20
10030.505220	7.770652	2.008188	3.869484	21
10031.534888	8.111455	2.014803	4.025928	22
10032.612479	7.744573	1.951443	3.968640	23
10033.648420	8.247105	2.014592	4.093685	24
10034.729099	7.848672	1.951123	4.022644	25
10035.760972	8.267704	2.018696	4.095568	26
10036.842116	7.722294	1.962194	3.935541	27
10037.875677	8.325390	2.018009	4.125547	28
10038.955460	7.874680	2.007245	3.923129	29
10039.990868	8.353769	2.015335	4.145102	30
10041.068086	7.889505	1.953993	4.037632	31
10042.107660	8.167855	1.983585	4.117723	32
10043.176449	7.979501	2.024464	3.941539	33
10044.225804	8.244802	1.998964	4.124537	34
10045.287767	7.996633	2.016649	3.965308	35
10046.343519	8.128316	2.015083	4.033737	36
10047.396133	8.074856	2.021264	3.994954	37
10048.461308	8.149718	2.010480	4.053618	38
10049.507838	8.182504	1.983103	4.126111	39
10050.579218	8.241270	2.022170	4.075459	40
10051.620005	8.030254	1.939906	4.139507	41
10052.693120	7.886160	1.948125	4.048076	42
10053.734458	8.399880	2.013274	4.172248	43
10054.806623	8.111328	2.012703	4.030067	44
10055.851184	8.409546	2.000762	4.203172	45
10056.918199	8.096370	2.016572	4.014917	46
10057.965319	8.272708	1.953621	4.234551	47
10059.031667	8.285703	2.007304	4.127776	48
10060.081411	8.395298	2.015911	4.164519	49
10061.142576	7.903541	1.959508	4.033431	50
10062.198131	8.533293	2.007807	4.250057	51
10063.255804	8.285343	2.006498	4.129257	52
10064.312710	8.639430	2.007894	4.302732	53
10065.369415	8.128002	1.995372	4.073427	54
10066.426191	8.476689	2.005605	4.226500	55
10067.484386	8.190367	2.017972	4.058711	56
10068.547889	8.429762	2.021956	4.169114	57
10069.599558	8.361144	2.018224	4.142823	58
10070.650506	8.340014	1.948942	4.279252	59
10071.715811	8.210782	1.998274	4.108938	60
10072.764002	8.648980	2.013994	4.294441	61
10073.840968	8.016285	2.001874	4.004390	62
10074.876047	8.761070	1.997924	4.385087	63
10075.948289	8.439187	2.000187	4.219199	64
10076.996871	8.399946	2.007829	4.183597	65
10078.062323	8.412107	2.000336	4.205346	66
10079.104346	8.350038	1.937676	4.309305	67
10080.174950	8.559514	2.014608	4.248724	68
10081.218425	8.612504	2.020222	4.263147	69
10082.286072	8.655294	2.016424	4.292399	70
10083.336139	8.482492	2.016655	4.206219	71
10084.397261	8.622132	2.011477	4.286468	72
10085.454583	8.383942	2.000472	4.190982	73
10086.506973	8.881731	2.017042	4.403345	74
10087.571738	8.510772	2.016058	4.221491	75
10088.618612	8.819000	2.018046	4.370069	76
10089.688855	8.497238	2.022588	4.201170	77
10090.738968	8.826902	2.012105	4.386899	78
10091.805743	8.624248	2.015886	4.278143	79
10092.842225	8.598878	1.959257	4.388846	80
10093.921476	8.603824	2.017888	4.263776	81
10094.957225	9.039225	2.008291	4.500952	82
10096.036332	8.710399	2.019070	4.314065	83
10097.070399	8.794177	2.012907	4.368894	84
10098.149865	8.578512	2.001479	4.286086	85
10099.184219	9.152242	2.014251	4.543745	86
10100.263874	8.723000	1.996230	4.369738	87
10101.298284	8.870853	2.009686	4.414051	88
10102.377236	8.830544	2.015987	4.380259	89
10103.412567	9.013692	2.000597	4.505503	90
10104.492101	8.695242	2.008938	4.328279	91
10105.526745	9.112577	2.018995	4.513423	92
10106.606274	8.855332	2.019533	4.384841	93
10107.641844	8.891304	1.977633	4.495932	94
10108.721462	8.900860	2.017612	4.411582	95
10109.755003	9.082149	1.990544	4.562647	96
10110.835825	8.602584	1.914703	4.492909	97
10111.868619	8.901143	1.997529	4.456078	98
10112.949183	8.889812	2.009547	4.423789	99
10113.983839	8.806877	1.939284	4.541305	100
10115.061816	8.723908	2.020001	4.318764	101
10116.106560	9.077537	2.029129	4.473612	102
10117.183809	8.688895	2.015737	4.310532	103
10118.214682	9.137784	2.002853	4.562384	104
10119.287854	8.873589	2.015117	4.403510	105
10120.329973	8.922659	1.954718	4.564680	106
10121.398913	8.880548	2.016111	4.404790	107
10122.447060	9.046320	1.961340	4.612317	108
10123.512228	9.003188	2.003820	4.493012	109
10124.563176	8.823704	1.944892	4.536860	110
10125.622368	8.929301	2.012724	4.436427	111
10126.681009	9.121251	1.993657	4.575136	112
10127.733858	9.161208	2.016124	4.543971	113
10128.797034	9.279300	2.030182	4.570673	114
10129.845143	9.210178	2.013117	4.575083	115
10130.913357	8.799178	1.939871	4.535960	116
10131.965207	8.936373	2.005540	4.455844	117
10133.028375	8.789256	1.963052	4.477342	118
10134.070377	9.352880	2.023148	4.622935	119
10135.144400	9.179727	2.015281	4.555060	120
10136.185209	9.084057	1.949518	4.659642	121
10137.257008	9.183679	2.009607	4.569889	122
10138.300726	9.331510	2.012420	4.636959	123
10139.369896	9.021081	2.017700	4.470973	124
10140.416358	9.510195	2.020961	4.705778	125
10141.490402	8.866410	2.024255	4.380085	126
10142.530720	9.355179	1.970699	4.747138	127
10143.595503	9.222496	2.017601	4.571020	128
10144.645611	9.551499	2.024489	4.717980	129
10145.709181	9.203073	2.012039	4.574002	130
10146.760850	9.457911	2.020024	4.682079	131
10147.822769	9.072715	2.015226	4.502084	132
10148.873990	9.106379	1.941280	4.690915	133
10149.939149	9.180523	2.016285	4.553187	134
10150.987252	9.607992	2.012770	4.773517	135
10152.054638	9.325731	2.000043	4.662766	136
10153.100198	9.264746	1.952201	4.745794	137
10154.168886	9.324802	2.018555	4.619544	138
10155.214528	9.545959	1.998345	4.776933	139
10156.284054	9.260731	2.020252	4.583949	140
10157.326369	9.616551	2.016467	4.769011	141
10158.399209	9.313935	2.010707	4.632169	142
10159.440453	9.575199	2.006484	4.772129	143
10160.513067	9.451095	2.012276	4.696720	144
10161.555962	9.244816	1.952298	4.735351	145
10162.625832	9.433781	2.011986	4.688789	146
10163.671243	9.557255	2.005206	4.766221	147
10164.738845	9.516316	1.971580	4.826747	148
