time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
11991.823053	19.519756	8.522301	2.290433	26
11992.885029	17.641518	8.548779	2.063630	27
11993.934320	21.969131	8.528517	2.575962	28
11995.001953	18.284201	8.553680	2.137583	29
11996.048754	18.945963	8.535534	2.219658	30
11997.125029	19.576387	8.536533	2.293248	31
11998.157942	21.174417	8.552675	2.475766	32
11999.242030	19.591028	8.547002	2.292152	33
12000.274341	21.734417	8.541656	2.544520	34
12001.359604	17.798927	8.518379	2.089473	35
12002.398126	17.545383	8.554035	2.051124	36
12003.478464	22.350195	8.541007	2.616810	37
12004.520725	17.943087	8.557791	2.096696	38
12005.575101	20.173750	8.527941	2.365606	39
12006.645112	17.803429	8.543809	2.083781	40
12007.688801	19.193455	8.525689	2.251250	41
12008.760059	19.312765	8.543338	2.260565	42
12009.798425	20.434904	8.527116	2.396462	43
12010.879614	18.693975	8.545427	2.187600	44
12011.918377	19.561512	8.533325	2.292367	45
12012.989738	18.927477	8.543808	2.215344	46
12014.044280	18.169361	8.524008	2.131552	47
12015.096764	21.083105	8.534141	2.470443	48
12016.166557	16.281883	8.546139	1.905174	49
12017.212029	19.248625	8.550798	2.251091	50
12018.282086	18.687534	8.544680	2.187037	51
12019.322731	19.422394	8.547723	2.272230	52
12020.401019	18.750422	8.548992	2.193290	53
12021.438767	20.285728	8.554232	2.371426	54
12022.517449	17.716328	8.522839	2.078689	55
12023.555190	21.037567	8.540878	2.463162	56
12024.633790	16.416515	8.527311	1.925169	57
12025.674585	19.965624	8.528932	2.340929	58
12026.746561	17.241566	8.536738	2.019690	59
12027.790926	18.989080	8.553311	2.220085	60
12028.861305	17.463505	8.549262	2.042691	61
12029.910601	19.244267	8.530814	2.255854	62
12030.970504	18.150419	8.541666	2.124927	63
12032.034393	17.773823	8.547404	2.079441	64
12033.080546	18.060020	8.525034	2.118469	65
12034.164608	19.466240	8.565022	2.272760	66
12035.196265	18.612066	8.535075	2.180656	67
12036.269402	17.152948	8.552495	2.005608	68
12037.310373	19.731058	8.546398	2.308699	69
12038.385201	16.226162	8.531615	1.901886	70
12039.433052	18.710358	8.527287	2.194175	71
12040.494654	17.208721	8.532358	2.016878	72
12041.551383	18.523088	8.537739	2.169554	73
12042.607079	16.590813	8.547360	1.941045	74
12043.673528	18.698376	8.529987	2.192075	75
12044.714360	17.882830	8.530564	2.096324	76
12045.792276	17.857485	8.549625	2.088686	77
12046.828388	17.874046	8.551053	2.090274	78
12047.909223	17.822803	8.516578	2.092719	79
12048.945358	18.926121	8.545289	2.214802	80
12050.025047	16.441448	8.530682	1.927331	81
12051.063609	18.821379	8.537727	2.204495	82
