crossing time (s)	slope (V/s)	crossing number
11991.539866	2.138098	5914
11992.570219	2.028462	5915
11993.646042	3.078070	5916
11994.718389	2.506343	5917
11995.759095	2.527857	5918
11996.825074	3.041619	5919
11997.863392	3.131444	5920
11998.940365	2.369923	5921
11999.968989	2.652002	5922
12001.057081	2.709208	5923
12002.105194	3.102184	5924
12003.168746	2.401410	5925
12004.222793	3.209827	5926
12005.298104	2.816966	5927
12006.333093	2.640874	5928
12007.393046	3.366589	5929
12008.476132	3.097604	5930
12009.512088	2.520870	5931
12010.574300	3.203129	5932
12011.627962	3.297955	5933
12012.683803	2.264335	5934
12013.747336	3.203694	5935
12014.812447	2.984508	5936
12015.871909	2.758088	5937
12016.909732	3.098778	5938
12017.978937	3.278325	5939
12019.040422	2.999641	5940
12020.094225	2.635182	5941
12021.142634	3.340933	5942
12022.229992	2.838012	5943
12023.251199	2.953502	5944
12024.336225	2.985987	5945
12025.369941	3.087931	5946
12026.459280	2.985040	5947
12027.506901	3.048169	5948
12028.561467	3.334251	5949
12029.612898	3.422638	5950
12030.676691	2.701830	5951
12031.742883	3.031496	5952
12032.795926	3.243431	5953
12033.857198	3.448367	5954
12034.896634	3.207024	5955
12035.972494	3.027777	5956
12037.015396	3.302282	5957
12038.091132	2.834948	5958
12039.132438	3.562789	5959
12040.201869	3.733926	5960
12041.257184	3.061669	5961
12042.305734	3.068469	5962
12043.378259	3.264700	5963
12044.423829	3.282846	5964
12045.498463	3.473353	5965
12046.539887	3.612298	5966
12047.612041	3.121168	5967
12048.638872	3.485814	5968
12049.731871	3.237995	5969
12050.761924	3.148970	5970
12051.841908	3.239999	5971
12052.888313	3.206943	5972
12053.960912	3.509181	5973
12055.011854	3.482039	5974
12056.068936	3.444095	5975
12057.118632	3.673417	5976
12058.184924	3.339361	5977
12059.237252	3.410509	5978
12060.300182	3.177678	5979
12061.357930	3.468486	5980
12062.424959	3.580270	5981
12063.471204	3.563794	5982
12064.531042	3.679793	5983
12065.579091	3.450641	5984
12066.647684	3.275689	5985
12067.699258	3.375035	5986
12068.765875	3.308460	5987
12069.815250	3.946470	5988
12070.888844	3.296358	5989
12071.914417	3.489358	5990
12073.000481	3.555441	5991
12074.039890	3.614367	5992
12075.117490	3.120369	5993
12076.148351	3.760536	5994
12077.234111	3.762397	5995
12078.269327	3.229246	5996
12079.341634	3.710865	5997
12080.397242	3.308639	5998
12081.456137	3.587423	5999
12082.518895	3.493771	6000
12083.562830	3.975367	6001
12084.637087	3.601558	6002
12085.669497	3.612501	6003
12086.749662	3.486285	6004
12087.792069	3.677323	6005
12088.863691	3.341482	6006
12089.913704	3.759643	6007
12090.982020	3.808282	6008
12092.025556	3.662988	6009
12093.087262	3.841492	6010
12094.145175	3.588287	6011
12095.203448	3.642786	6012
12096.267549	3.594460	6013
12097.316777	3.862852	6014
12098.389116	3.716659	6015
12099.430060	3.769911	6016
12100.499908	3.977793	6017
12101.548036	3.920753	6018
12102.606024	3.900590	6019
12103.661508	3.595611	6020
12104.724557	3.559328	6021
12105.786551	3.843572	6022
12106.844673	3.859691	6023
12107.899840	3.962521	6024
12108.945142	3.949809	6025
12110.016948	3.705092	6026
12111.061509	3.870723	6027
12112.132443	3.535449	6028
12113.179186	4.038365	6029
12114.250771	3.871908	6030
12115.293010	4.084066	6031
12116.367402	3.925796	6032
12117.407044	3.820948	6033
12118.474558	3.916094	6034
12119.531634	3.658635	6035
12120.588980	3.762430	6036
12121.653914	3.583076	6037
12122.700656	4.106057	6038
12123.772933	3.899675	6039
12124.808047	4.000957	6040
12125.883886	4.070669	6041
12126.926185	3.824591	6042
12128.000872	3.894481	6043
12129.044112	4.057898	6044
12130.119112	3.630480	6045
12131.152437	4.054658	6046
12132.236538	3.844979	6047
12133.267407	4.077709	6048
12134.353217	4.212609	6049
12135.384749	3.991150	6050
12136.457974	4.123115	6051
12137.509543	3.864083	6052
12138.574550	3.579229	6053
12139.620112	4.182005	6054
12140.697350	3.652962	6055
12141.730208	4.263426	6056
12142.809120	4.095536	6057
12143.847184	4.059648	6058
12144.922266	4.057346	6059
12145.966990	3.892209	6060
12147.041620	3.791515	6061
12148.078339	4.127379	6062
12149.159928	3.843466	6063
12150.186081	4.199314	6064
12151.267064	4.228315	6065
12152.309648	4.084486	6066
12153.383646	3.810466	6067
12154.428828	4.253162	6068
12155.508466	4.138292	6069
12156.537081	3.892670	6070
12157.610071	4.010936	6071
12158.663168	3.969170	6072
12159.728209	3.877301	6073
12160.790034	4.060805	6074
12161.832995	4.361749	6075
12162.897302	3.936503	6076
12163.947499	3.938273	6077
12165.015962	3.825659	6078
12166.067483	4.348268	6079
12167.138308	4.139768	6080
12168.172055	4.175605	6081
12169.248920	4.199553	6082
12170.288275	3.859592	6083
12171.362354	3.857991	6084
12172.413909	4.260672	6085
12173.478729	4.319788	6086
12174.525011	4.251670	6087
12175.585845	4.060111	6088
12176.647284	3.761598	6089
12177.713895	4.183029	6090
12178.760874	4.148862	6091
12179.820199	4.294584	6092
12180.872349	4.428089	6093
12181.932055	4.031060	6094
12182.996125	4.219578	6095
12184.054825	4.140952	6096
12185.102521	4.632639	6097
12186.163932	4.244409	6098
12187.217341	3.980698	6099
12188.286180	3.898149	6100
12189.325935	4.476989	6101
12190.396936	4.366956	6102
12191.442978	4.159643	6103
12192.512893	4.174188	6104
12193.564984	4.428951	6105
12194.636056	4.114427	6106
12195.674533	4.333908	6107
12196.749811	4.345393	6108
12197.785995	4.102944	6109
12198.856726	3.928397	6110
12199.914544	4.234876	6111
12200.972296	4.188484	6112
12202.030271	4.505971	6113
12203.081074	4.394851	6114
